id,x,y,deg
073_66,s-1.035,s2.875,s0
073_67,s-0.6849999999999999,s3.675,s180
073_68,s0.0,s2.875,s0
073_69,s0.35,s3.675,s180
073_70,s2.07,s2.875,s0
073_71,s2.42,s3.675,s180
073_72,s4.305,s0.3999999999999999,s0
074_0,s-3.1049999999999995,s-2.875,s0
074_1,s-2.7549999999999994,s-2.075,s180
074_2,s-2.07,s-2.875,s0
074_3,s-1.7199999999999998,s-2.075,s180
074_4,s-1.035,s-2.875,s0
074_5,s-0.6849999999999999,s-2.075,s180
074_6,s0.0,s-2.875,s0
074_7,s0.35,s-2.075,s180
074_8,s2.07,s-2.875,s0
074_9,s2.42,s-2.075,s180
074_10,s3.1049999999999995,s-2.875,s0
074_11,s3.4549999999999996,s-2.075,s180
074_12,s-3.1049999999999995,s-1.7249999999999999,s0
074_13,s-2.7549999999999994,s-0.9249999999999998,s180
074_14,s-2.07,s-1.7249999999999999,s0
074_15,s-1.7199999999999998,s-0.9249999999999998,s180
074_16,s-1.035,s-1.7249999999999999,s0
074_17,s-0.6849999999999999,s-0.9249999999999998,s180
074_18,s0.0,s-1.7249999999999999,s0
074_19,s0.35,s-0.9249999999999998,s180
074_20,s1.035,s-1.7249999999999999,s0
074_21,s1.3849999999999998,s-0.9249999999999998,s180
074_22,s2.07,s-1.7249999999999999,s0
074_23,s2.42,s-0.9249999999999998,s180
074_24,s3.1049999999999995,s-1.7249999999999999,s0
074_25,s3.4549999999999996,s-0.9249999999999998,s180
074_26,s-3.1049999999999995,s-0.575,s0
074_27,s-2.7549999999999994,s0.2250000000000001,s180
074_28,s-2.07,s-0.575,s0
074_29,s-1.7199999999999998,s0.2250000000000001,s180
074_30,s-1.035,s-0.575,s0
074_31,s-0.6849999999999999,s0.2250000000000001,s180
074_32,s0.0,s-0.575,s0
074_33,s0.35,s0.2250000000000001,s180
074_34,s2.07,s-0.575,s0
074_35,s2.42,s0.2250000000000001,s180
074_36,s3.1049999999999995,s-0.575,s0
074_37,s3.4549999999999996,s0.2250000000000001,s180
074_38,s-3.1049999999999995,s0.575,s0
074_39,s-2.7549999999999994,s1.375,s180
074_40,s-2.07,s0.575,s0
074_41,s-1.7199999999999998,s1.375,s180
074_42,s-1.035,s0.575,s0
074_43,s-0.6849999999999999,s1.375,s180
074_44,s0.0,s0.575,s0
074_45,s0.35,s1.375,s180
074_46,s2.07,s0.575,s0
074_47,s2.42,s1.375,s180
074_48,s3.1049999999999995,s0.575,s0
074_49,s3.4549999999999996,s1.375,s180
074_50,s-3.1049999999999995,s1.7249999999999999,s0
074_51,s-2.7549999999999994,s2.525,s180
074_52,s-2.07,s1.7249999999999999,s0
074_53,s-1.7199999999999998,s2.525,s180
074_54,s-1.035,s1.7249999999999999,s0
074_55,s-0.6849999999999999,s2.525,s180
074_56,s0.0,s1.7249999999999999,s0
074_57,s0.35,s2.525,s180
074_58,s2.07,s1.7249999999999999,s0
074_59,s2.42,s2.525,s180
074_60,s3.1049999999999995,s1.7249999999999999,s0
074_61,s3.4549999999999996,s2.525,s180
074_62,s-3.1049999999999995,s2.875,s0
074_63,s-2.7549999999999994,s3.675,s180
074_64,s-2.07,s2.875,s0
074_65,s-1.7199999999999998,s3.675,s180
074_66,s-1.035,s2.875,s0
074_67,s-0.6849999999999999,s3.675,s180
074_68,s0.0,s2.875,s0
074_69,s0.35,s3.675,s180
074_70,s2.07,s2.875,s0
074_71,s2.42,s3.675,s180
074_72,s3.1049999999999995,s2.875,s0
074_73,s3.4549999999999996,s3.675,s180
075_0,s-3.1049999999999995,s-2.875,s0
075_1,s-2.7549999999999994,s-2.075,s180
075_2,s-2.07,s-2.875,s0
075_3,s-1.7199999999999998,s-2.075,s180
075_4,s-1.035,s-2.875,s0
075_5,s-0.6849999999999999,s-2.075,s180
075_6,s0.0,s-2.875,s0
075_7,s0.35,s-2.075,s180
075_8,s2.07,s-2.875,s0
075_9,s2.42,s-2.075,s180
075_10,s3.1049999999999995,s-2.875,s0
075_11,s3.4549999999999996,s-2.075,s180
075_12,s-3.1049999999999995,s-1.7249999999999999,s0
075_13,s-2.7549999999999994,s-0.9249999999999998,s180
075_14,s-2.07,s-1.7249999999999999,s0
075_15,s-1.7199999999999998,s-0.9249999999999998,s180
075_16,s-1.035,s-1.7249999999999999,s0
075_17,s-0.6849999999999999,s-0.9249999999999998,s180
075_18,s0.0,s-1.7249999999999999,s0
075_19,s0.35,s-0.9249999999999998,s180
075_20,s1.035,s-1.7249999999999999,s0
075_21,s1.3849999999999998,s-0.9249999999999998,s180
075_22,s2.07,s-1.7249999999999999,s0
075_23,s2.42,s-0.9249999999999998,s180
075_24,s3.1049999999999995,s-1.7249999999999999,s0
075_25,s3.4549999999999996,s-0.9249999999999998,s180
075_26,s-3.1049999999999995,s-0.575,s0
075_27,s-2.7549999999999994,s0.2250000000000001,s180
075_28,s-2.07,s-0.575,s0
075_29,s-1.7199999999999998,s0.2250000000000001,s180
075_30,s-1.035,s-0.575,s0
075_31,s-0.6849999999999999,s0.2250000000000001,s180
075_32,s0.0,s-0.575,s0
075_33,s0.35,s0.2250000000000001,s180
075_34,s2.07,s-0.575,s0
075_35,s2.42,s0.2250000000000001,s180
075_36,s3.1049999999999995,s-0.575,s0
075_37,s3.4549999999999996,s0.2250000000000001,s180
075_38,s-3.1049999999999995,s0.575,s0
075_39,s-2.7549999999999994,s1.375,s180
075_40,s-2.07,s0.575,s0
075_41,s-1.7199999999999998,s1.375,s180
075_42,s-1.035,s0.575,s0
075_43,s-0.6849999999999999,s1.375,s180
075_44,s0.0,s0.575,s0
075_45,s0.35,s1.375,s180
075_46,s2.07,s0.575,s0
075_47,s2.42,s1.375,s180
075_48,s3.1049999999999995,s0.575,s0
075_49,s3.4549999999999996,s1.375,s180
075_50,s-3.1049999999999995,s1.7249999999999999,s0
075_51,s-2.7549999999999994,s2.525,s180
075_52,s-2.07,s1.7249999999999999,s0
075_53,s-1.7199999999999998,s2.525,s180
075_54,s-1.035,s1.7249999999999999,s0
075_55,s-0.6849999999999999,s2.525,s180
075_56,s0.0,s1.7249999999999999,s0
075_57,s0.35,s2.525,s180
075_58,s2.07,s1.7249999999999999,s0
075_59,s2.42,s2.525,s180
075_60,s3.1049999999999995,s1.7249999999999999,s0
075_61,s3.4549999999999996,s2.525,s180
075_62,s-3.1049999999999995,s2.875,s0
075_63,s-2.7549999999999994,s3.675,s180
075_64,s-2.07,s2.875,s0
075_65,s-1.7199999999999998,s3.675,s180
075_66,s-1.035,s2.875,s0
075_67,s-0.6849999999999999,s3.675,s180
075_68,s0.0,s2.875,s0
075_69,s0.35,s3.675,s180
075_70,s2.07,s2.875,s0
075_71,s2.42,s3.675,s180
075_72,s3.1049999999999995,s2.875,s0
075_73,s3.4549999999999996,s3.675,s180
075_74,s4.305,s0.3999999999999999,s0
076_0,s-4.32,s-4.0,s0
076_1,s-3.97,s-3.2,s180
076_2,s-2.8800000000000003,s-4.0,s0
076_3,s-2.5300000000000002,s-3.2,s180
076_4,s-1.4400000000000002,s-4.0,s0
076_5,s-1.0900000000000003,s-3.2,s180
076_6,s0.0,s-4.0,s0
076_7,s0.35,s-3.2,s180
076_8,s2.8800000000000003,s-4.0,s0
076_9,s3.2300000000000004,s-3.2,s180
076_10,s4.32,s-4.0,s0
076_11,s4.67,s-3.2,s180
076_12,s-4.32,s-2.4000000000000004,s0
076_13,s-3.97,s-1.6000000000000003,s180
076_14,s-2.8800000000000003,s-2.4000000000000004,s0
076_15,s-2.5300000000000002,s-1.6000000000000003,s180
076_16,s-1.4400000000000002,s-2.4000000000000004,s0
076_17,s-1.0900000000000003,s-1.6000000000000003,s180
076_18,s0.0,s-2.4000000000000004,s0
076_19,s0.35,s-1.6000000000000003,s180
076_20,s1.4400000000000002,s-2.4000000000000004,s0
076_21,s1.79,s-1.6000000000000003,s180
076_22,s2.8800000000000003,s-2.4000000000000004,s0
076_23,s3.2300000000000004,s-1.6000000000000003,s180
076_24,s4.32,s-2.4000000000000004,s0
076_25,s4.67,s-1.6000000000000003,s180
076_26,s-4.32,s-0.8,s0
076_27,s-3.97,s0.0,s180
076_28,s-2.8800000000000003,s-0.8,s0
076_29,s-2.5300000000000002,s0.0,s180
076_30,s-1.4400000000000002,s-0.8,s0
076_31,s-1.0900000000000003,s0.0,s180
076_32,s0.0,s-0.8,s0
076_33,s0.35,s0.0,s180
076_34,s2.8800000000000003,s-0.8,s0
076_35,s3.2300000000000004,s0.0,s180
076_36,s4.32,s-0.8,s0
076_37,s4.67,s0.0,s180
076_38,s-4.32,s0.8,s0
076_39,s-3.97,s1.6,s180
076_40,s-2.8800000000000003,s0.8,s0
076_41,s-2.5300000000000002,s1.6,s180
076_42,s-1.4400000000000002,s0.8,s0
076_43,s-1.0900000000000003,s1.6,s180
076_44,s0.0,s0.8,s0
076_45,s0.35,s1.6,s180
076_46,s2.8800000000000003,s0.8,s0
076_47,s3.2300000000000004,s1.6,s180
076_48,s4.32,s0.8,s0
076_49,s4.67,s1.6,s180
076_50,s-2.8800000000000003,s2.4000000000000004,s0
076_51,s-2.5300000000000002,s3.2,s180
076_52,s-4.32,s4.0,s0
076_53,s-3.97,s4.8,s180
076_54,s-2.8800000000000003,s4.0,s0
076_55,s-2.5300000000000002,s4.8,s180
076_56,s-1.4400000000000002,s4.0,s0
076_57,s-1.0900000000000003,s4.8,s180
076_58,s0.0,s4.0,s0
076_59,s0.35,s4.8,s180
076_60,s2.8800000000000003,s4.0,s0
076_61,s3.2300000000000004,s4.8,s180
076_62,s4.32,s4.0,s0
076_63,s4.67,s4.8,s180
077_0,s-4.32,s-4.0,s0
077_1,s-3.97,s-3.2,s180
077_2,s-2.8800000000000003,s-4.0,s0
077_3,s-2.5300000000000002,s-3.2,s180
077_4,s-1.4400000000000002,s-4.0,s0
077_5,s-1.0900000000000003,s-3.2,s180
077_6,s0.0,s-4.0,s0
077_7,s0.35,s-3.2,s180
077_8,s2.8800000000000003,s-4.0,s0
077_9,s3.2300000000000004,s-3.2,s180
077_10,s4.32,s-4.0,s0
077_11,s4.67,s-3.2,s180
077_12,s-4.32,s-2.4000000000000004,s0
077_13,s-3.97,s-1.6000000000000003,s180
077_14,s-2.8800000000000003,s-2.4000000000000004,s0
077_15,s-2.5300000000000002,s-1.6000000000000003,s180
077_16,s-1.4400000000000002,s-2.4000000000000004,s0
077_17,s-1.0900000000000003,s-1.6000000000000003,s180
077_18,s0.0,s-2.4000000000000004,s0
077_19,s0.35,s-1.6000000000000003,s180
077_20,s1.4400000000000002,s-2.4000000000000004,s0
077_21,s1.79,s-1.6000000000000003,s180
077_22,s2.8800000000000003,s-2.4000000000000004,s0
077_23,s3.2300000000000004,s-1.6000000000000003,s180
077_24,s4.32,s-2.4000000000000004,s0
077_25,s4.67,s-1.6000000000000003,s180
077_26,s-4.32,s-0.8,s0
077_27,s-3.97,s0.0,s180
077_28,s-2.8800000000000003,s-0.8,s0
077_29,s-2.5300000000000002,s0.0,s180
077_30,s-1.4400000000000002,s-0.8,s0
077_31,s-1.0900000000000003,s0.0,s180
077_32,s0.0,s-0.8,s0
077_33,s0.35,s0.0,s180
077_34,s2.8800000000000003,s-0.8,s0
077_35,s3.2300000000000004,s0.0,s180
077_36,s4.32,s-0.8,s0
077_37,s4.67,s0.0,s180
077_38,s-4.32,s0.8,s0
077_39,s-3.97,s1.6,s180
077_40,s-2.8800000000000003,s0.8,s0
077_41,s-2.5300000000000002,s1.6,s180
077_42,s-1.4400000000000002,s0.8,s0
077_43,s-1.0900000000000003,s1.6,s180
077_44,s0.0,s0.8,s0
077_45,s0.35,s1.6,s180
077_46,s2.8800000000000003,s0.8,s0
077_47,s3.2300000000000004,s1.6,s180
077_48,s4.32,s0.8,s0
077_49,s4.67,s1.6,s180
077_50,s-2.8800000000000003,s2.4000000000000004,s0
077_51,s-2.5300000000000002,s3.2,s180
077_52,s-4.32,s4.0,s0
077_53,s-3.97,s4.8,s180
077_54,s-2.8800000000000003,s4.0,s0
077_55,s-2.5300000000000002,s4.8,s180
077_56,s-1.4400000000000002,s4.0,s0
077_57,s-1.0900000000000003,s4.8,s180
077_58,s0.0,s4.0,s0
077_59,s0.35,s4.8,s180
077_60,s2.8800000000000003,s4.0,s0
077_61,s3.2300000000000004,s4.8,s180
077_62,s4.32,s4.0,s0
077_63,s4.67,s4.8,s180
077_64,s5.52,s0.3999999999999999,s0
078_0,s-4.32,s-4.0,s0
078_1,s-3.97,s-3.2,s180
078_2,s-2.8800000000000003,s-4.0,s0
078_3,s-2.5300000000000002,s-3.2,s180
078_4,s-1.4400000000000002,s-4.0,s0
078_5,s-1.0900000000000003,s-3.2,s180
078_6,s0.0,s-4.0,s0
078_7,s0.35,s-3.2,s180
078_8,s2.8800000000000003,s-4.0,s0
078_9,s3.2300000000000004,s-3.2,s180
078_10,s4.32,s-4.0,s0
078_11,s4.67,s-3.2,s180
078_12,s-4.32,s-2.4000000000000004,s0
078_13,s-3.97,s-1.6000000000000003,s180
078_14,s-2.8800000000000003,s-2.4000000000000004,s0
078_15,s-2.5300000000000002,s-1.6000000000000003,s180
078_16,s-1.4400000000000002,s-2.4000000000000004,s0
078_17,s-1.0900000000000003,s-1.6000000000000003,s180
078_18,s0.0,s-2.4000000000000004,s0
078_19,s0.35,s-1.6000000000000003,s180
078_20,s1.4400000000000002,s-2.4000000000000004,s0
078_21,s1.79,s-1.6000000000000003,s180
078_22,s2.8800000000000003,s-2.4000000000000004,s0
078_23,s3.2300000000000004,s-1.6000000000000003,s180
078_24,s4.32,s-2.4000000000000004,s0
078_25,s4.67,s-1.6000000000000003,s180
078_26,s-4.32,s-0.8,s0
078_27,s-3.97,s0.0,s180
078_28,s-2.8800000000000003,s-0.8,s0
078_29,s-2.5300000000000002,s0.0,s180
078_30,s-1.4400000000000002,s-0.8,s0
078_31,s-1.0900000000000003,s0.0,s180
078_32,s0.0,s-0.8,s0
078_33,s0.35,s0.0,s180
078_34,s2.8800000000000003,s-0.8,s0
078_35,s3.2300000000000004,s0.0,s180
078_36,s4.32,s-0.8,s0
078_37,s4.67,s0.0,s180
078_38,s-4.32,s0.8,s0
078_39,s-3.97,s1.6,s180
078_40,s-2.8800000000000003,s0.8,s0
078_41,s-2.5300000000000002,s1.6,s180
078_42,s-1.4400000000000002,s0.8,s0
078_43,s-1.0900000000000003,s1.6,s180
078_44,s0.0,s0.8,s0
078_45,s0.35,s1.6,s180
078_46,s2.8800000000000003,s0.8,s0
078_47,s3.2300000000000004,s1.6,s180
078_48,s4.32,s0.8,s0
078_49,s4.67,s1.6,s180
078_50,s-2.8800000000000003,s2.4000000000000004,s0
078_51,s-2.5300000000000002,s3.2,s180
078_52,s-4.32,s4.0,s0
078_53,s-3.97,s4.8,s180
078_54,s-2.8800000000000003,s4.0,s0
078_55,s-2.5300000000000002,s4.8,s180
078_56,s-1.4400000000000002,s4.0,s0
078_57,s-1.0900000000000003,s4.8,s180
078_58,s0.0,s4.0,s0
078_59,s0.35,s4.8,s180
078_60,s2.8800000000000003,s4.0,s0
078_61,s3.2300000000000004,s4.8,s180
078_62,s4.32,s4.0,s0
078_63,s4.67,s4.8,s180
079_0,s-4.32,s-4.0,s0
079_1,s-3.97,s-3.2,s180
079_2,s-2.8800000000000003,s-4.0,s0
079_3,s-2.5300000000000002,s-3.2,s180
079_4,s-1.4400000000000002,s-4.0,s0
079_5,s-1.0900000000000003,s-3.2,s180
079_6,s0.0,s-4.0,s0
079_7,s0.35,s-3.2,s180
079_8,s2.8800000000000003,s-4.0,s0
079_9,s3.2300000000000004,s-3.2,s180
079_10,s4.32,s-4.0,s0
079_11,s4.67,s-3.2,s180
079_12,s-4.32,s-2.4000000000000004,s0
079_13,s-3.97,s-1.6000000000000003,s180
079_14,s-2.8800000000000003,s-2.4000000000000004,s0
079_15,s-2.5300000000000002,s-1.6000000000000003,s180
079_16,s-1.4400000000000002,s-2.4000000000000004,s0
079_17,s-1.0900000000000003,s-1.6000000000000003,s180
079_18,s0.0,s-2.4000000000000004,s0
079_19,s0.35,s-1.6000000000000003,s180
079_20,s1.4400000000000002,s-2.4000000000000004,s0
079_21,s1.79,s-1.6000000000000003,s180
079_22,s2.8800000000000003,s-2.4000000000000004,s0
079_23,s3.2300000000000004,s-1.6000000000000003,s180
079_24,s4.32,s-2.4000000000000004,s0
079_25,s4.67,s-1.6000000000000003,s180
079_26,s-4.32,s-0.8,s0
079_27,s-3.97,s0.0,s180
079_28,s-2.8800000000000003,s-0.8,s0
079_29,s-2.5300000000000002,s0.0,s180
079_30,s-1.4400000000000002,s-0.8,s0
079_31,s-1.0900000000000003,s0.0,s180
079_32,s0.0,s-0.8,s0
079_33,s0.35,s0.0,s180
079_34,s2.8800000000000003,s-0.8,s0
079_35,s3.2300000000000004,s0.0,s180
079_36,s4.32,s-0.8,s0
079_37,s4.67,s0.0,s180
079_38,s-4.32,s0.8,s0
079_39,s-3.97,s1.6,s180
079_40,s-2.8800000000000003,s0.8,s0
079_41,s-2.5300000000000002,s1.6,s180
079_42,s-1.4400000000000002,s0.8,s0
079_43,s-1.0900000000000003,s1.6,s180
079_44,s0.0,s0.8,s0
079_45,s0.35,s1.6,s180
079_46,s2.8800000000000003,s0.8,s0
079_47,s3.2300000000000004,s1.6,s180
079_48,s4.32,s0.8,s0
079_49,s4.67,s1.6,s180
079_50,s-2.8800000000000003,s2.4000000000000004,s0
079_51,s-2.5300000000000002,s3.2,s180
079_52,s-4.32,s4.0,s0
079_53,s-3.97,s4.8,s180
079_54,s-2.8800000000000003,s4.0,s0
079_55,s-2.5300000000000002,s4.8,s180
079_56,s-1.4400000000000002,s4.0,s0
079_57,s-1.0900000000000003,s4.8,s180
079_58,s0.0,s4.0,s0
079_59,s0.35,s4.8,s180
079_60,s2.8800000000000003,s4.0,s0
079_61,s3.2300000000000004,s4.8,s180
079_62,s4.32,s4.0,s0
079_63,s4.67,s4.8,s180
079_64,s5.52,s0.3999999999999999,s0
080_0,s-4.32,s-4.0,s0
080_1,s-3.97,s-3.2,s180
080_2,s-2.8800000000000003,s-4.0,s0
080_3,s-2.5300000000000002,s-3.2,s180
080_4,s-1.4400000000000002,s-4.0,s0
080_5,s-1.0900000000000003,s-3.2,s180
080_6,s0.0,s-4.0,s0
080_7,s0.35,s-3.2,s180
080_8,s2.8800000000000003,s-4.0,s0
080_9,s3.2300000000000004,s-3.2,s180
080_10,s4.32,s-4.0,s0
080_11,s4.67,s-3.2,s180
080_12,s-4.32,s-2.4000000000000004,s0
080_13,s-3.97,s-1.6000000000000003,s180
080_14,s-2.8800000000000003,s-2.4000000000000004,s0
080_15,s-2.5300000000000002,s-1.6000000000000003,s180
080_16,s-1.4400000000000002,s-2.4000000000000004,s0
080_17,s-1.0900000000000003,s-1.6000000000000003,s180
080_18,s0.0,s-2.4000000000000004,s0
080_19,s0.35,s-1.6000000000000003,s180
080_20,s1.4400000000000002,s-2.4000000000000004,s0
080_21,s1.79,s-1.6000000000000003,s180
080_22,s2.8800000000000003,s-2.4000000000000004,s0
080_23,s3.2300000000000004,s-1.6000000000000003,s180
080_24,s4.32,s-2.4000000000000004,s0
080_25,s4.67,s-1.6000000000000003,s180
080_26,s-4.32,s-0.8,s0
080_27,s-3.97,s0.0,s180
080_28,s-2.8800000000000003,s-0.8,s0
080_29,s-2.5300000000000002,s0.0,s180
080_30,s-1.4400000000000002,s-0.8,s0
080_31,s-1.0900000000000003,s0.0,s180
080_32,s0.0,s-0.8,s0
080_33,s0.35,s0.0,s180
080_34,s2.8800000000000003,s-0.8,s0
080_35,s3.2300000000000004,s0.0,s180
080_36,s4.32,s-0.8,s0
080_37,s4.67,s0.0,s180
080_38,s-4.32,s0.8,s0
080_39,s-3.97,s1.6,s180
080_40,s-2.8800000000000003,s0.8,s0
080_41,s-2.5300000000000002,s1.6,s180
080_42,s-1.4400000000000002,s0.8,s0
080_43,s-1.0900000000000003,s1.6,s180
080_44,s0.0,s0.8,s0
080_45,s0.35,s1.6,s180
080_46,s2.8800000000000003,s0.8,s0
080_47,s3.2300000000000004,s1.6,s180
080_48,s4.32,s0.8,s0
080_49,s4.67,s1.6,s180
080_50,s-2.8800000000000003,s2.4000000000000004,s0
080_51,s-2.5300000000000002,s3.2,s180
080_52,s-4.32,s4.0,s0
080_53,s-3.97,s4.8,s180
080_54,s-2.8800000000000003,s4.0,s0
080_55,s-2.5300000000000002,s4.8,s180
080_56,s-1.4400000000000002,s4.0,s0
080_57,s-1.0900000000000003,s4.8,s180
080_58,s0.0,s4.0,s0
080_59,s0.35,s4.8,s180
080_60,s2.8800000000000003,s4.0,s0
080_61,s3.2300000000000004,s4.8,s180
080_62,s4.32,s4.0,s0
080_63,s4.67,s4.8,s180
081_0,s-4.32,s-4.0,s0
081_1,s-3.97,s-3.2,s180
081_2,s-2.8800000000000003,s-4.0,s0
081_3,s-2.5300000000000002,s-3.2,s180
081_4,s-1.4400000000000002,s-4.0,s0
081_5,s-1.0900000000000003,s-3.2,s180
081_6,s0.0,s-4.0,s0
081_7,s0.35,s-3.2,s180
081_8,s2.8800000000000003,s-4.0,s0
081_9,s3.2300000000000004,s-3.2,s180
081_10,s4.32,s-4.0,s0
081_11,s4.67,s-3.2,s180
081_12,s-4.32,s-2.4000000000000004,s0
081_13,s-3.97,s-1.6000000000000003,s180
081_14,s-2.8800000000000003,s-2.4000000000000004,s0
081_15,s-2.5300000000000002,s-1.6000000000000003,s180
081_16,s-1.4400000000000002,s-2.4000000000000004,s0
081_17,s-1.0900000000000003,s-1.6000000000000003,s180
081_18,s0.0,s-2.4000000000000004,s0
081_19,s0.35,s-1.6000000000000003,s180
081_20,s1.4400000000000002,s-2.4000000000000004,s0
081_21,s1.79,s-1.6000000000000003,s180
081_22,s2.8800000000000003,s-2.4000000000000004,s0
081_23,s3.2300000000000004,s-1.6000000000000003,s180
081_24,s4.32,s-2.4000000000000004,s0
081_25,s4.67,s-1.6000000000000003,s180
081_26,s-4.32,s-0.8,s0
081_27,s-3.97,s0.0,s180
081_28,s-2.8800000000000003,s-0.8,s0
081_29,s-2.5300000000000002,s0.0,s180
081_30,s-1.4400000000000002,s-0.8,s0
081_31,s-1.0900000000000003,s0.0,s180
081_32,s0.0,s-0.8,s0
081_33,s0.35,s0.0,s180
081_34,s2.8800000000000003,s-0.8,s0
081_35,s3.2300000000000004,s0.0,s180
081_36,s4.32,s-0.8,s0
081_37,s4.67,s0.0,s180
081_38,s-4.32,s0.8,s0
081_39,s-3.97,s1.6,s180
081_40,s-2.8800000000000003,s0.8,s0
081_41,s-2.5300000000000002,s1.6,s180
081_42,s-1.4400000000000002,s0.8,s0
081_43,s-1.0900000000000003,s1.6,s180
081_44,s0.0,s0.8,s0
081_45,s0.35,s1.6,s180
081_46,s2.8800000000000003,s0.8,s0
081_47,s3.2300000000000004,s1.6,s180
081_48,s4.32,s0.8,s0
081_49,s4.67,s1.6,s180
081_50,s-2.8800000000000003,s2.4000000000000004,s0
081_51,s-2.5300000000000002,s3.2,s180
081_52,s-4.32,s4.0,s0
081_53,s-3.97,s4.8,s180
081_54,s-2.8800000000000003,s4.0,s0
081_55,s-2.5300000000000002,s4.8,s180
081_56,s-1.4400000000000002,s4.0,s0
081_57,s-1.0900000000000003,s4.8,s180
081_58,s0.0,s4.0,s0
081_59,s0.35,s4.8,s180
081_60,s2.8800000000000003,s4.0,s0
081_61,s3.2300000000000004,s4.8,s180
081_62,s4.32,s4.0,s0
081_63,s4.67,s4.8,s180
081_64,s5.52,s0.3999999999999999,s0
082_0,s-4.32,s-4.0,s0
082_1,s-3.97,s-3.2,s180
082_2,s-2.8800000000000003,s-4.0,s0
082_3,s-2.5300000000000002,s-3.2,s180
082_4,s-1.4400000000000002,s-4.0,s0
082_5,s-1.0900000000000003,s-3.2,s180
082_6,s0.0,s-4.0,s0
082_7,s0.35,s-3.2,s180
082_8,s2.8800000000000003,s-4.0,s0
082_9,s3.2300000000000004,s-3.2,s180
082_10,s4.32,s-4.0,s0
082_11,s4.67,s-3.2,s180
082_12,s-4.32,s-2.4000000000000004,s0
082_13,s-3.97,s-1.6000000000000003,s180
082_14,s-2.8800000000000003,s-2.4000000000000004,s0
082_15,s-2.5300000000000002,s-1.6000000000000003,s180
082_16,s-1.4400000000000002,s-2.4000000000000004,s0
082_17,s-1.0900000000000003,s-1.6000000000000003,s180
082_18,s0.0,s-2.4000000000000004,s0
082_19,s0.35,s-1.6000000000000003,s180
082_20,s1.4400000000000002,s-2.4000000000000004,s0
082_21,s1.79,s-1.6000000000000003,s180
082_22,s2.8800000000000003,s-2.4000000000000004,s0
082_23,s3.2300000000000004,s-1.6000000000000003,s180
082_24,s4.32,s-2.4000000000000004,s0
082_25,s4.67,s-1.6000000000000003,s180
082_26,s-4.32,s-0.8,s0
082_27,s-3.97,s0.0,s180
082_28,s-2.8800000000000003,s-0.8,s0
082_29,s-2.5300000000000002,s0.0,s180
082_30,s-1.4400000000000002,s-0.8,s0
082_31,s-1.0900000000000003,s0.0,s180
082_32,s0.0,s-0.8,s0
082_33,s0.35,s0.0,s180
082_34,s2.8800000000000003,s-0.8,s0
082_35,s3.2300000000000004,s0.0,s180
082_36,s4.32,s-0.8,s0
082_37,s4.67,s0.0,s180
082_38,s-4.32,s0.8,s0
082_39,s-3.97,s1.6,s180
082_40,s-2.8800000000000003,s0.8,s0
082_41,s-2.5300000000000002,s1.6,s180
082_42,s-1.4400000000000002,s0.8,s0
082_43,s-1.0900000000000003,s1.6,s180
082_44,s0.0,s0.8,s0
082_45,s0.35,s1.6,s180
082_46,s2.8800000000000003,s0.8,s0
082_47,s3.2300000000000004,s1.6,s180
082_48,s4.32,s0.8,s0
082_49,s4.67,s1.6,s180
082_50,s-2.8800000000000003,s2.4000000000000004,s0
082_51,s-2.5300000000000002,s3.2,s180
082_52,s-4.32,s4.0,s0
082_53,s-3.97,s4.8,s180
082_54,s-2.8800000000000003,s4.0,s0
082_55,s-2.5300000000000002,s4.8,s180
082_56,s-1.4400000000000002,s4.0,s0
082_57,s-1.0900000000000003,s4.8,s180
082_58,s0.0,s4.0,s0
082_59,s0.35,s4.8,s180
082_60,s2.8800000000000003,s4.0,s0
082_61,s3.2300000000000004,s4.8,s180
082_62,s4.32,s4.0,s0
082_63,s4.67,s4.8,s180
083_0,s-4.32,s-4.0,s0
083_1,s-3.97,s-3.2,s180
083_2,s-2.8800000000000003,s-4.0,s0
083_3,s-2.5300000000000002,s-3.2,s180
083_4,s-1.4400000000000002,s-4.0,s0
083_5,s-1.0900000000000003,s-3.2,s180
083_6,s0.0,s-4.0,s0
083_7,s0.35,s-3.2,s180
083_8,s2.8800000000000003,s-4.0,s0
083_9,s3.2300000000000004,s-3.2,s180
083_10,s4.32,s-4.0,s0
083_11,s4.67,s-3.2,s180
083_12,s-4.32,s-2.4000000000000004,s0
083_13,s-3.97,s-1.6000000000000003,s180
083_14,s-2.8800000000000003,s-2.4000000000000004,s0
083_15,s-2.5300000000000002,s-1.6000000000000003,s180
083_16,s-1.4400000000000002,s-2.4000000000000004,s0
083_17,s-1.0900000000000003,s-1.6000000000000003,s180
083_18,s0.0,s-2.4000000000000004,s0
083_19,s0.35,s-1.6000000000000003,s180
083_20,s1.4400000000000002,s-2.4000000000000004,s0
083_21,s1.79,s-1.6000000000000003,s180
083_22,s2.8800000000000003,s-2.4000000000000004,s0
083_23,s3.2300000000000004,s-1.6000000000000003,s180
083_24,s4.32,s-2.4000000000000004,s0
083_25,s4.67,s-1.6000000000000003,s180
083_26,s-4.32,s-0.8,s0
083_27,s-3.97,s0.0,s180
083_28,s-2.8800000000000003,s-0.8,s0
083_29,s-2.5300000000000002,s0.0,s180
083_30,s-1.4400000000000002,s-0.8,s0
083_31,s-1.0900000000000003,s0.0,s180
